facility_id,name,facility_type,infrastructure_type,owner,address,suburb,lga,lat,lon,accepted_materials,capacity_kg_per_day,capacity_source,capacity_confidence,source_id,source_url,data_confidence,derivation_method
fac_0375_horsham_transfer_station_resource_recove,Horsham Transfer Station & Resource Recovery Centre,Resource Recovery Centre,Transfer station,Horsham Rural City Council,93 Kenny Road,Haven,Horsham,-36.741672,142.185811,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0376_mount_zero_transfer_station,Mount Zero Transfer Station,Resource Recovery Centre,Transfer station,Horsham Rural City Council,Wonwondah-Dadswells Bridge Road,Laharum,Horsham,-36.871306,142.355129,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0377_quantong_transfer_station,Quantong Transfer Station,Resource Recovery Centre,Transfer station,Horsham Rural City Council,497 Lanes Avenue,Quantong,Horsham,-36.756413,142.04402,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0378_toolondo_transfer_station,Toolondo Transfer Station,Resource Recovery Centre,Transfer station,Horsham Rural City Council,Telangatuk East Rocklands Road,Toolondo,Horsham,-36.993956,141.933478,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0379_dooen_landfill,Dooen Landfill,Landfill,Landfill putrescible,Horsham Rural City Council,81 Ladlows Road,Dooen,Horsham,-36.60708435,142.2563251,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0380_hopley_recycling,Hopley Recycling,Reprocessor,C&D waste recycling,Hopley Group,6 Prospect Road,Bendigo,Greater Bendigo,-36.743579,144.313602,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0381_hi_quality_landfill,Hi-Quality Landfill,Landfill,Landfill inert,Hi-Quality Group,570-650 Sunbury Road,Bulla,Hume,-37.60627051,144.7840747,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0382_dimboola_transfer_station,Dimboola Transfer Station,Resource Recovery Centre,Transfer station,Hindmarsh Shire Council,"High Street, Dimboola Warracknabeal Road",Dimboola,Hindmarsh,-36.449309,142.049829,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0383_jeparit_transfer_station,Jeparit Transfer Station,Resource Recovery Centre,Transfer station,Hindmarsh Shire Council,Jeparit East Road,Jeparit,Hindmarsh,-36.134532,141.994778,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0384_nhill_transfer_station,Nhill Transfer Station,Resource Recovery Centre,Transfer station,Hindmarsh Shire Council,Nhill-Netherby Road,Nhill,Hindmarsh,-36.31796,141.6637,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0385_rainbow_transfer_station,Rainbow Transfer Station,Resource Recovery Centre,Transfer station,Hindmarsh Shire Council,240 Kruger Rd,Rainbow,Hindmarsh,-35.90835186,141.9708598,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0386_hermetia_biosystems,Hermetia Biosystems,Reprocessor,Organics recycling,Hermetia Biosystems Pty Ltd,76 Ordish Road,Dandenong South,Dandenong South,-38.02275981,145.1914617,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0387_creswick_transfer_station_rrc_,Creswick Transfer Station (RRC),Resource Recovery Centre,Transfer station,Hepburn Shire Council,Ring Road,Creswick,Hepburn,-37.414729,143.886057,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0388_daylesford_transfer_station_and_landfill,Daylesford Transfer Station and Landfill,Resource Recovery Centre,Transfer station,Hepburn Shire Council,16 Ajax Road,Daylesford,Hepburn,-37.334377,144.130618,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0389_trentham_transfer_station,Trentham Transfer Station,Resource Recovery Centre,Transfer station,Hepburn Shire Council,Cosmo Road (145 Blackwood Road),Trentham,Hepburn,-37.414729,143.886057,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0390_creswick_transfer_station_organics_,Creswick Transfer Station (Organics),Reprocessor,Anaerobic digestion,Hepburn Shire Council,Ring Road,Creswick,Hepburn,-37.4241222,143.8912368,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0391_wollert_landfill_transfer_station_,Wollert Landfill (Transfer Station),Resource Recovery Centre,Transfer station,Heidelberg Materials Australia Resource Recovery Pty Ltd,55 Bridge Inn Road,Wollert,Whittlesea,-37.586671,145.046205,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0392_wollert_landfill_landfill_,Wollert Landfill (Landfill),Landfill,Landfill putrescible,Heidelberg Materials Australia Resource Recovery Pty Ltd,55 Bridge Inn Road,Wollert,Whittlesea,-37.5941365,145.038485,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0393_hancock_victorian_plantations,Hancock Victorian Plantations,Reprocessor,Thermal energy from waste,Hancock Victorian Plantations,555 Ti Tree Road,Hedley,Wellington,-38.6339805,146.5434777,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0394_gt_recycling,GT Recycling,Reprocessor,Plastics reprocessing,GT Recycling,100 Point Henry Road,Moolap,Greater Geelong,-38.16032,144.430156,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0395_devil_bend_landfill,Devil Bend Landfill,Landfill,Landfill inert,Grosvenor Lodge Pty Ltd,435 Balnarring Road,Tuerong,Mornington Peninsula,-38.295004,145.0769435,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0396_montrose_transfer_station,Montrose Transfer Station,Resource Recovery Centre,Transfer station,Grosvenor Lodge Pty Ltd,69-71 Canterbury Road,Montrose,Yarra Ranges,-37.81542,145.326299,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0397_greenlife_oil_holdings,Greenlife Oil Holdings,Hazardous waste,Organics recycling,Greenlife Oil Holdings Pty Ltd,78-82 Spalding Avenue,Sunshine North,Brimbank,-37.75002,144.840528,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0398_greenchip_recycling,Greenchip Recycling,Reprocessor,Organics recycling,Greenchip Recycling,219 Whytes Road,Baranduda,Wodonga,-36.15399943,146.9527114,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0399_green_collect,Green Collect,Reprocessor,E-waste recycling,Green Collect,"Unit 1, 75A Ashley Street",Braybrook,Maribyrnong,-37.791151,144.862989,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0400_the_mulch_centre,The Mulch Centre,Reprocessor,Organics recycling,Green Care Mulching,72-80 Buckley Grove,Moolap,Greater Geelong,-38.1640999,144.4299332,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0401_ardmona_resource_recovery_centre,Ardmona Resource Recovery Centre,Resource Recovery Centre,Transfer station,Greater Shepparton City Council,770 Turnbull Road,Ardmona,Greater Shepparton,-36.403737,145.313041,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0402_cosgrove_landfill,Cosgrove Landfill,Landfill,Landfill putrescible,Greater Shepparton City Council,200 Cosgrove-Lemnos Road,Cosgrove,Greater Shepparton,-36.3474025,145.599398,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0403_murchison_resource_recovery_centre,Murchison Resource Recovery Centre,Resource Recovery Centre,Transfer station,Greater Shepparton City Council,15 Cassidy Road,Murchison,Greater Shepparton,-36.62383978,145.1917805,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0404_shepparton_resource_recovery_centre,Shepparton Resource Recovery Centre,Resource Recovery Centre,Transfer station,Greater Shepparton City Council,125 Wanganui Road,Shepparton,Greater Shepparton,-36.34766163,145.3880051,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0405_drysdale_landfill,Drysdale Landfill,Landfill,Landfill putrescible,Greater Geelong City Council,82-180 Becks Road,Drysdale,Greater Geelong,-38.16925,144.62752,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0406_drysdale_resource_recovery_centre,Drysdale Resource Recovery Centre,Resource Recovery Centre,Transfer station,Greater Geelong City Council,82-180 Becks Road,Drysdale,Greater Geelong,-38.16925,144.62752,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0407_north_geelong_resource_recovery_centre_a,North Geelong Resource Recovery Centre and Transfer Station,Resource Recovery Centre,Transfer station,Greater Geelong City Council,100 Duoro Street,North Geelong,Greater Geelong,-38.115341,144.349435,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0408_eaglehawk_landfill,Eaglehawk Landfill,Landfill,Landfill putrescible,Greater Bendigo City Council,191-193 Upper California Gully Road,Eaglehawk,Greater Bendigo,-36.659505,144.212341,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0409_eaglehawk_recovery_sales_yard,Eaglehawk Recovery & Sales Yard,Resource Recovery Centre,Transfer station,Greater Bendigo City Council,191-193 Upper Califronia Gully Road,Eaglehawk,Greater Bendigo,-36.72777,144.2464,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0410_goornong_transfer_station,Goornong Transfer Station,Resource Recovery Centre,Transfer station,Greater Bendigo City Council,55-59 Englishs Rd,Goornong,Greater Bendigo,-36.616425,144.518528,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0411_heathcote_landfill,Heathcote Landfill,Landfill,Landfill unlicensed,Greater Bendigo City Council,61 Golden Gully Road,Heathcote,Greater Bendigo,-36.935361,144.696822,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0412_heathcote_transfer_station,Heathcote Transfer Station,Resource Recovery Centre,Transfer station,Greater Bendigo City Council,61 Golden Gully Road,Heathcote,Greater Bendigo,-36.935361,144.696822,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0413_strathfieldsaye_transfer_station,Strathfieldsaye Transfer Station,Resource Recovery Centre,Transfer station,Greater Bendigo City Council,998 Wellington Street,Strathfieldsaye,Greater Bendigo,-36.80961,144.359261,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0414_goulburn_river_trout,Goulburn River Trout,Reprocessor,Organics recycling,Goulburn River Trout,1680 Goulburn Valley Highway,Alexandra,Murrindindi,-37.2355024,145.7696774,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0415_rokewood_transfer_station,Rokewood Transfer Station,Resource Recovery Centre,Transfer station,Golden Plains Shire Council,141 Meadows Road,Rokewood,Golden Plains,-37.912242,143.714996,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
